1. Player 1 win: 376
2: Player 2 win: 624
3: Neither player win: 0
4: -------- PLAYER 1 (%) -------- | -------- PLAYER 2 (%) --------
              38.46000            |           38.46000             
              92.38000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           92.38000             
              50.10000            |           50.10000             
              99.24000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           50.10000             
              92.38000            |           38.46000             
              50.10000            |           97.13000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              50.10000            |           92.38000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           92.38000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              92.38000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              97.13000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           92.38000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              97.13000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              92.38000            |           38.46000             
              50.10000            |           92.38000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           99.63300             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           92.38000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              50.10000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              50.10000            |           97.13000             
              50.10000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              92.38000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           92.38000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           97.13000             
              38.46000            |           38.46000             
              38.46000            |           92.38000             
              38.46000            |           38.46000             
              50.10000            |           50.10000             
              92.38000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           97.13000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              92.38000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           92.38000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           92.38000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              92.38000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           97.13000             
              38.46000            |           92.38000             
              38.46000            |           50.10000             
              38.46000            |           97.13000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           50.10000             
              50.10000            |           50.10000             
              92.38000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              97.13000            |           38.46000             
              92.38000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           92.38000             
              38.46000            |           38.46000             
              97.13000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           97.13000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              92.38000            |           50.10000             
              38.46000            |           92.38000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              92.38000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              92.38000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              99.24000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              92.38000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              92.38000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           99.83000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           99.24000             
              38.46000            |           97.13000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              50.10000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              92.38000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           92.38000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           92.38000             
              92.38000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           92.38000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           97.13000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           97.13000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           92.38000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           99.24000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              92.38000            |           38.46000             
              38.46000            |           99.24000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              50.10000            |           50.10000             
              50.10000            |           38.46000             
              38.46000            |           50.10000             
              38.46000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           92.38000             
              50.10000            |           92.38000             
              50.10000            |           38.46000             
              50.10000            |           38.46000             
              50.10000            |           50.10000             
              38.46000            |           38.46000             
              38.46000            |           99.24000             
              38.46000            |           38.46000             
              38.46000            |           38.46000             
